务	136
爰	5559
澳	1282
窃	1671
）	232
大	19
阵	1305
内	155
伤	630
拘	1493
互	863
福	502
羊	1596
焰	2800
啻	5220
应	228
江	438
靜	5398
呀	2382
论	530
答	1079
客	297
邬	4427
执	585
改	224
处	221
部	52
彬	2149
泵	3275
瓣	3262
金	180
镫	5498
陕	1042
日	27
肯	1193
总	268
钞	2589
以	39
疑	689
助	513
疡	3029
些	217
禽	1636
霆	2598
殿	2293
默	1467
解	215
疝	4823
琵	4124
境	562
迫	1514
舞	1000
穆	2374
衫	2706
紧	696
侬	4302
厮	3752
备	453
秦	1484
氲	5480
淮	1799
勾	2522
捕	1297
７	2301
汽	985
泡	1701
勅	5384
遂	2185
第	200
矸	3811
D	908
甥	3676
集	383
脸	1136
跹	5476
愣	3530
俊	1419
软	1120
汆	5396
姐	1009
筑	1147
身	207
淡	1622
周	359
样	313
稀	1976
煕	5429
宸	4509
泥	1736
社	223
岁	433
净	1415
喋	4074
惠	1116
水	196
瓷	2300
纵	1656
瑟	2579
垢	3161
矫	2833
调	204
亘	4644
倡	1919
貉	5451
晦	3642
诋	4082
问	202
比	209
首	366
桎	5388
长	94
熏	2782
居	497
施	373
学	83
陌	2188
塑	1690
轶	3618
农	342
焗	4741
唇	2438
吸	826
坦	1206
纯	1421
沾	2752
壳	2345
：	72
容	529
朕	4400
叔	1808
很	206
盆	2297
斤	1372
鳄	3386
拒	1316
傥	5242
配	609
汭	5644
丐	4364
嘈	4091
藻	3160
动	77
暧	3264
距	1160
罕	2183
谈	801
陷	1482
们	85
掳	4162
隋	2677
祝	1446
楂	3414
佞	4906
莽	4041
·	901
枢	2512
皖	2592
览	1708
企	385
声	631
极	559
墟	3274
充	760
法	79
,	460
归	1132
睾	3344
泌	2258
育	402
断	622
赛	707
完	346
煲	3311
酣	3924
依	600
亡	943
拟	1608
城	201
高	80
级	327
行	33
喊	1769
祺	3221
4	58
油	728
僻	3168
括	846
前	67
智	967
锤	2789
四	390
荠	4227
凤	1768
到	25
检	458
也	65
嚏	4281
踪	1633
孔	1792
甩	2660
支	386
3	34
搜	1610
厅	808
颇	1796
呷	3478
者	62
拉	573
雇	2441
我	53
盖	1057
记	95
定	105
逅	3747
颂	2393
叭	3594
囊	2239
5	59
A	716
越	521
杷	4366
权	451
祭	2421
懂	1832
是	10
寔	5540
仪	1271
仇	2504
間	5462
财	655
琛	3505
台	243
瑶	2567
追	868
嬅	4362
啧	3910
眼	710
萱	3511
臭	2328
鸳	4025
磅	2650
套	810
损	966
藤	2569
春	291
坏	1222
博	484
讧	4592
獗	3787
臣	2119
茜	2235
妁	5324
迄	2704
罢	2554
龙	577
玥	3583
肃	1427
骏	2236
罡	4496
鞘	4109
绕	1289
发	28
对	35
刘	498
晨	1023
人	7
迭	3156
酿	2527
期	199
嗞	5374
嚣	2973
奔	1565
涸	4094
‘	955
满	615
逾	2352
垠	5045
貂	3554
合	142
窕	4377
丛	2541
组	278
需	439
典	1109
别	360
獠	4706
</s>	0
爱	415
坳	4657
壤	2325
述	971
愿	800
锃	4961
事	90
2	18
攥	4117
九	1119
即	543
励	1102
难	420
益	647
影	345
抨	3668
覆	1489
否	752
微	505
恹	5373
督	855
鸦	3474
韦	1742
剔	2879
谀	5335
姨	2130
流	374
墙	1334
贩	1772
谋	1184
程	289
畿	4655
欣	1685
鳞	3629
寿	1583
绊	2995
傣	4866
使	371
经	69
腾	1439
概	1431
盼	2110
局	240
牙	1244
缛	4808
已	161
成	47
讳	2735
北	192
庠	5688
老	187
要	36
戮	3927
圳	1423
缀	3622
揄	4622
抹	2485
?	1577
笙	3941
蔬	1528
a	602
没	171
气	274
善	599
危	963
囤	2628
烹	2678
道	129
隔	1384
桐	2596
迁	1326
富	718
贻	4032
宝	659
街	832
荐	1339
】	1259
不	15
胳	3284
柬	3412
侥	3052
鼓	1126
童	951
像	693
董	1146
铐	3316
咭	4251
相	183
盘	987
有	14
淋	2455
轻	761
雌	2843
闹	1521
隆	1509
爪	3482
，	1776
叹	1804
柷	5676
辖	1686
俞	2615
悼	2697
慑	2612
五	528
闱	4647
卖	755
昌	1231
兮	3768
斩	2795
战	337
策	587
炜	3074
镁	3112
撇	3590
蝎	3820
逃	1242
苯	3357
回	235
谶	5250
中	16
输	937
夹	2203
宣	687
砰	3506
侮	3145
贴	1013
证	320
躯	3290
動	5449
将	86
倖	5022
曲	1022
伙	1144
察	582
班	652
煨	4980
矮	3088
芽	2826
掉	1141
快	399
准	419
西	218
鄄	5454
茫	2737
哗	3126
篁	5391
躇	4824
缄	4127
临	788
骂	1722
裸	1640
汪	1496
安	108
风	354
狰	4854
津	1348
f	1964
徜	4736
车	66
遍	1306
骚	2546
按	639
搅	2951
茏	5192
蹴	3609
警	227
猖	3592
狗	1507
赓	4198
用	76
薪	1540
僵	2698
开	63
氧	1659
宫	1108
炉	1968
牧	1798
骸	3273
豪	1045
庸	2555
删	2649
全	57
创	444
吨	1336
舒	1337
魅	2192
共	303
棘	3388
苒	5210
卫	584
漏	1661
臊	5411
妇	931
溜	2760
目	132
但	160
分	81
苦	1084
鸡	1199
⑦	5482
照	378
虐	2273
带	377
闫	2911
夷	2550
缺	1047
秸	3342
能	61
佺	5297
恢	1569
莲	1946
杨	721
天	84
空	426
穴	2413
鸟	2093
奏	1928
尽	757
公	41
贫	1356
t	945
仿	1864
璇	2957
蹦	3450
挥	913
划	479
广	370
斥	2490
变	408
熱	5460
侠	1709
嘴	1682
区	89
髁	5612
眾	5357
理	101
挤	1733
序	997
交	198
争	635
倦	3140
坝	2410
摒	3763
主	102
毁	1516
甸	2616
通	120
正	179
并	172
剂	1613
元	131
袋	1517
瑾	3591
8	109
雷	1123
雹	4748
般	1036
皲	4858
员	93
伐	2102
瓒	5441
匪	2143
6	98
兜	2761
檄	5371
温	643
利	250
蹬	4144
偎	3983
恋	1192
犁	3457
锯	3195
心	133
拄	3999
表	113
H	1292
鹏	1498
与	118
夯	3007
如	189
缜	4048
腿	1486
某	277
价	263
棋	1882
勤	1390
这	31
阻	1505
椅	2104
费	257
脱	1164
圈	1143
干	401
皮	975
薇	2161
属	636
俑	2818
鱿	4254
席	680
女	123
讲	797
渠	1533
嵊	5284
甚	851
斑	2173
代	233
戏	882
当	124
课	1175
玖	3860
S	806
尔	566
力	112
次	125
若	1203
获	485
诡	3215
肌	1711
尘	1880
沪	2134
厚	1393
砍	2331
%	312
她	234
√	5633
寻	1250
匮	3639
为	22
名	115
觑	3958
F	1300
《	138
砸	1970
里	174
届	682
得	126
点	141
韓	4787
毛	939
淠	5058
艳	1588
茸	3901
姆	1698
猜	1915
菇	2557
万	177
牟	2881
止	741
捃	5557
挪	2101
裁	1524
锨	5605
廉	1224
醴	5143
济	411
淤	3087
汝	3256
资	185
食	364
晒	1603
后	44
土	593
所	153
刚	683
嫡	4844
◆	3893
溉	3285
海	156
故	649
住	382
掌	1376
式	325
害	709
腔	2096
哙	5405
两	170
增	270
铺	1360
丁	1395
P	730
赙	4928
冒	1394
、	5
蟹	3027
G	938
筷	3416
醒	996
檬	2591
罚	978
；	247
护	490
现	51
示	163
旼	5067
沙	894
闭	1331
惜	1943
注	481
蝇	2723
裆	4282
麝	4166
焙	4121
报	96
星	508
省	165
优	628
榨	3137
酸	1221
允	1609
痼	4158
涛	1473
抽	1347
谍	2482
餐	767
专	368
品	197
掬	4180
耳	1458
书	363
性	168
塬	4262
咤	4110
川	979
假	700
弃	1321
三	175
盐	1687
信	261
平	181
惕	2179
澡	2418
垅	5252
逞	3443
劲	1628
习	548
徕	5283
由	300
波	977
肩	1962
悯	4648
嶝	4450
戈	2436
原	252
松	1016
章	957
织	675
查	210
隙	2667
测	732
无	241
笔	1055
麦	1499
妓	2921
鬓	4483
言	515
嫌	821
铁	524
国	20
娟	2189
裳	4267
实	75
售	537
梵	4067
锅	1619
因	184
停	656
院	188
祖	1453
景	743
酬	1959
弦	3028
监	375
途	1101
情	147
各	258
忠	1466
仔	1717
瑕	3493
文	191
泽	1182
挑	1232
卦	2768
叶	1204
遛	3807
诏	3509
看	194
包	410
牡	3209
饮	932
玩	1006
担	702
瞬	2089
防	416
署	1083
摇	1691
孃	5367
非	428
【	1261
蛀	4311
秘	925
份	492
卡	650
袖	2319
型	421
榔	3305
养	422
馈	2427
衅	2749
绎	2370
孩	424
伸	1740
驿	3233
排	429
填	1891
來	5073
瓦	1590
转	430
校	478
燃	1272
真	431
绌	4973
旅	440
蓖	5585
哩	4061
例	641
廓	3146
泰	1209
硖	5298
图	441
淘	1581
恕	4131
谷	1350
猷	4516
铸	3075
怆	5049
户	442
纳	917
靑	4971
馆	759
指	353
附	909
多	48
纪	445
厘	1672
镇	579
痕	2071
块	1003
乐	527
林	447
顶	1197
—	448
宗	1179
凭	1562
足	603
佩	1887
号	450
郄	5257
双	685
政	92
观	454
饿	2493
砾	3985
淳	2866
剐	4337
简	860
又	455
ｎ	4490
笑	910
杖	3634
泞	4270
职	456
陈	480
潭	2298
今	273
嫦	2595
申	976
顷	3093
妥	2026
厉	1647
槁	5164
午	474
板	869
光	462
诘	5520
诲	4860
伯	1472
磕	3016
显	466
术	488
K	1214
钱	467
速	468
敕	4846
吾	2365
摸	1720
营	434
赎	3531
渍	3488
约	437
央	469
黄	536
斗	1026
酒	661
略	892
吃	471
凇	4945
蝶	2807
斯	477
堡	2094
雏	3558
彷	3911
留	660
捷	1675
贪	1579
搬	1593
辞	1642
囧	2500
怎	911
衙	3647
掇	4484
形	491
头	330
淇	2771
塞	1602
椰	2930
究	493
麟	2924
预	495
兑	2175
钚	4992
坐	881
辋	5196
膳	2415
渑	5197
洙	4518
骼	3205
莹	2276
降	684
鹉	3649
键	1178
苞	4515
炫	2583
峡	1874
剃	3909
永	1031
冰	844
Ｘ	5573
推	316
榆	2383
眠	1793
类	503
泯	5013
孕	1241
擎	2821
菘	4499
引	436
踞	3844
朝	798
娲	5293
估	1389
航	698
汉	726
丞	3644
响	604
红	509
玳	5682
综	940
熠	3566
拂	3658
较	510
粱	3663
饬	4885
先	307
r	817
虚	1333
落	514
针	918
吧	1082
褐	3392
碑	2115
消	341
绪	1632
克	517
铬	3988
扯	2518
垵	4151
根	518
礒	4921
去	169
辍	3343
d	1208
武	614
逑	5524
米	494
架	1075
殊	1443
1	6
C	770
Ｑ	5194
白	523
岿	4708
．	2214
俘	3207
艺	742
挠	3452
戒	1696
近	211
９	2237
背	944
惨	1924
另	720
掷	2906
绔	4956
―	3567
承	688
击	704
折	1243
妲	4886
稳	824
边	531
讨	1058
氨	2629
迹	1381
吉	1115
筏	4596
退	814
副	542
终	545
～	2202
蹑	5032
嗡	3959
种	244
靴	3186
纸	1258
鹦	3589
莴	4491
菊	2828
扉	4352
秀	949
东	283
詹	2283
烛	3308
毕	1111
芗	3584
唑	4461
剩	1411
陀	3669
奶	1103
港	727
譬	3490
牌	748
苛	3194
蓑	5198
哼	4156
轧	3030
加	116
鬲	5477
逼	1702
胸	1479
送	554
阿	780
低	525
钠	3086
律	616
栓	2743
色	432
志	556
穗	3598
摆	1296
饕	4404
致	560
驭	3363
袜	3097
粉	1106
螃	3689
德	567
稻	2308
蛋	1059
建	100
构	568
跎	4904
录	786
仅	572
}	5522
象	575
浒	3902
箭	2191
进	68
忌	2226
懒	2689
彝	3250
犒	4203
考	380
深	405
n	686
糟	2634
勺	3070
卤	3377
媒	590
独	803
俱	1759
咖	1954
滑	1304
開	5304
缨	4423
机	97
放	288
椒	2353
噻	4910
销	591
来	38
雯	2618
左	763
寺	1800
0	9
巢	2318
列	595
普	747
存	598
死	607
挽	2362
淖	4758
百	608
颀	5387
胎	1627
抚	1649
赚	1732
噱	3750
范	563
卑	2939
斌	1889
口	275
痛	1130
纺	2799
买	541
桌	1582
汶	3061
园	620
铭	2012
町	3206
痊	3849
凹	3403
↓	4558
坚	621
帮	784
瘠	4359
嘉	1344
势	627
蝼	5299
瘸	4435
额	740
拦	1947
墓	1338
则	483
翔	1916
寨	2116
伍	1373
烟	820
阳	632
泗	3019
料	586
厢	2098
砚	4060
控	578
汀	2860
T	891
审	496
技	519
i	637
邮	1233
精	511
室	667
就	71
评	640
揭	1342
股	777
骑	1526
苟	3481
罪	646
碴	4631
诙	3938
笠	3605
悉	775
电	152
素	648
健	570
石	651
衔	1945
侧	1330
曾	544
候	653
庐	2730
小	78
植	1417
翘	2855
爆	766
算	629
栩	3330
锄	4333
扶	1246
瑞	1353
逸	1121
炮	1637
底	654
奠	2707
招	848
湖	657
珺	3226
拍	670
位	154
余	658
托	1038
黎	1855
作	43
嘌	4370
L	1323
豹	2625
！	597
喑	4479
“	11
歌	713
鳌	3199
撩	3699
。	3
遽	5646
徙	3569
救	665
猗	4812
青	672
且	671
瞰	3472
孽	4049
置	674
供	516
姝	3568
八	676
鳏	5418
均	569
鹤	2731
银	678
凡	1744
証	5109
梓	3212
杰	1190
奖	679
鼠	2261
酯	3611
艇	1735
毒	809
澍	4347
昆	1965
破	694
误	1064
初	697
鞠	2896
笈	4266
u	1218
器	701
羿	4841
嬛	2736
魄	2899
邻	1550
舁	5674
补	703
雾	1313
葛	2361
冉	3003
戉	5394
玲	1552
荤	3335
走	413
栈	2922
亚	539
减	705
征	902
歉	1850
模	706
找	708
吆	3714
睽	4225
远	719
碎	1811
取	352
工	45
凯	1548
犯	722
麽	4798
罗	736
康	723
炬	3483
吭	4139
右	764
铗	5593
厕	1958
贤	1317
l	964
厌	2466
规	238
韩	725
J	1865
靡	2825
溯	2745
涉	729
登	746
幽	2190
想	309
浮	1589
蠕	3071
令	731
网	110
歹	2971
烈	1128
希	737
哮	3514
药	738
瑚	4012
礼	762
猴	2570
卢	1897
潮	1396
串	2082
●	2160
角	834
血	745
郢	4610
拯	3189
夺	1402
丈	1391
洁	1215
o	712
修	749
望	535
醋	2679
票	296
唆	4239
伦	1377
阀	3068
喜	751
蛮	2747
岂	3183
颚	4202
筮	3970
芳	1638
体	104
细	754
蟆	4601
占	811
摄	756
仍	758
绺	5001
播	765
陛	4643
悦	2014
迈	1695
错	942
庶	3977
络	774
联	344
徐	1118
椎	2993
噼	4443
压	779
咨	1665
骊	4487
付	781
铲	2785
义	613
拿	783
鼾	4486
邀	1352
邪	2891
父	695
遇	785
说	82
鞣	3660
更	226
薷	4757
蜒	4205
抵	1392
判	789
辗	2830
娼	3359
堆	1639
弟	1210
佼	3524
１	1220
匕	3548
欢	790
復	5362
材	928
浸	2599
贺	1506
胰	3123
刁	3467
筜	4507
兴	793
浐	4068
匙	2539
清	403
急	794
窝	2118
抓	795
巴	802
侵	1213
怅	4525
@	1849
重	121
缆	2958
派	804
暴	1249
盱	5043
缮	2816
厝	3479
语	805
坠	2207
於	4002
切	734
稚	3339
起	148
遴	3380
遢	4531
拨	1519
窗	1162
跟	819
尹	2249
擅	2252
维	606
尺	1986
泪	1743
脑	946
寄	1745
蹙	5381
披	1747
镉	4195
肖	1748
痔	3751
挟	2950
癜	5193
舆	1751
妻	815
谩	3390
坛	1436
瓯	3731
滋	1752
烙	3858
襄	2965
亦	1753
躏	3064
绫	4801
郎	1756
钳	3582
唠	3599
艾	1758
辟	2294
歼	1760
券	1761
祕	5581
垫	2176
３	1762
洱	4042
饥	2812
丢	1764
胁	1765
阎	2980
咬	2243
魔	1766
狞	4855
觥	4722
妾	3375
觞	5511
湄	4294
醉	1938
夭	3445
挚	2893
篙	5560
皇	1441
露	717
沃	1770
衰	1771
窄	2664
帝	1513
年	17
<UNK>	1
Ｏ	5046
栏	1777
鄂	2656
俏	2412
鸨	5215
疼	1778
忧	1779
疯	1780
袁	1782
么	321
轸	3216
锦	1783
鐘	5446
泄	1784
愧	2716
菌	1785
镣	4640
缎	4392
撑	1787
官	464
艘	1789
骝	5564
脓	4038
赏	1791
莉	1794
量	214
擒	3361
腰	1795
竿	3433
押	1797
衘	5533
瞒	2681
循	1802
漂	1803
莅	4590
邦	1806
窨	3347
铵	5619
贾	1809
崭	3015
管	205
禄	2941
尿	1812
诤	4566
聊	1606
霸	1813
扬	1281
汗	1815
秩	1830
辈	1816
旬	1817
疵	3552
掮	4870
辜	2819
饱	1818
缓	1212
侯	1888
蠡	4867
阖	3856
演	387
慎	1820
尖	1827
犇	5561
…	645
腌	3085
瓜	1828
榛	4547
再	388
恤	3143
吓	1831
猩	3278
毅	1833
芎	4984
潟	4881
棍	2547
妖	3013
陵	1835
垄	2748
濂	5081
谐	1837
虫	2285
卜	1838
肿	1840
锻	2091
辩	1845
猛	1846
娑	5311
颁	1847
嫣	1848
荻	3974
姑	1851
呗	3724
壁	1856
痨	5652
熨	5029
樯	4816
炼	1857
腊	1859
馕	5307
描	1860
堂	1053
炎	1861
然	203
滚	1863
拴	3650
氛	1866
雕	1869
瑄	4076
盈	1870
嚎	4134
源	504
埃	1871
钓	1872
荧	2484
堤	2692
裤	1878
捭	4963
浦	1879
浪	1149
突	626
羁	3263
球	512
涵	1881
荷	1884
q	3117
栋	1885
琼	1890
癞	4699
烷	4297
劣	1892
绰	3297
哇	3299
焖	4035
姚	1894
环	397
袭	1440
侣	2040
噌	4791
迎	995
Z	2502
神	425
坤	1895
湘	1896
辣	1898
→	3004
煳	4892
鞍	2514
奉	1900
悲	1901
懑	5419
〉	3128
忻	3931
怒	1905
搪	4022
吻	1908
柏	1912
灿	2507
闪	2052
识	692
胶	1914
筋	2385
璃	1917
眷	3513
鼻	1918
珀	3011
拧	3418
嫁	1922
帼	4036
暖	1174
耽	2705
磨	1925
挡	1926
淦	5118
禧	2696
悬	1927
瞥	4887
肉	895
孚	3696
粤	2663
倪	1929
▲	3277
捡	1931
滥	2357
续	414
插	1933
陶	1934
砒	4028
屈	2117
垮	3053
钊	3606
笃	3710
旺	1936
复	592
庙	1937
唐	1085
乃	1939
怦	4659
淫	1940
晶	1944
璠	4839
黑	776
庾	3162
棱	3559
槽	1950
写	833
剪	2184
许	561
梳	2388
茔	5261
揽	2384
渔	1953
冶	2994
酷	1956
枚	1957
诈	1450
读	929
蜕	3665
霞	1961
硚	4421
磊	1963
装	534
葵	3246
E	1156
肇	2067
琨	3680
乏	1625
郊	1966
沦	2838
浴	1967
婷	1942
鸣	1971
孤	1972
季	818
霍	2054
纹	1973
妆	1974
簿	3105
向	246
遥	1978
柚	3324
湃	4122
鞋	1767
屡	1979
敦	1980
骜	5204
俭	1981
锒	4714
械	1982
铢	4206
疙	3744
炖	2970
径	1584
踊	3389
拐	1984
橙	2513
榴	3294
闯	1906
叙	1985
翼	1987
胧	4001
劳	1017
梗	3125
啦	2132
邹	1989
馨	1990
汊	4749
Ｎ	3971
袂	3585
+	1991
阮	2926
闽	1992
涡	2863
弄	1994
慌	2443
仙	1996
桉	5075
猥	2947
霹	4083
宦	4054
艰	1862
窍	3527
宾	1223
劈	3525
鹰	1997
钙	1998
棠	3041
玮	1999
ｌ	5672
殖	1741
澄	2000
笺	4561
遮	2523
埋	2001
剽	4446
罹	3360
医	299
耐	2003
堪	1841
屉	3547
锉	4417
脉	2004
崇	2005
垸	5203
盾	1572
吊	2006
杆	2009
葆	3519
蒂	2002
催	2011
吵	2015
馁	4624
挣	2036
蹈	2338
忒	5206
抑	2016
呵	2017
呎	4703
扁	2914
將	5182
敲	2018
③	4211
挫	2694
吠	4948
钻	2019
橇	4284
爬	2020
逻	2022
惑	2023
稍	2024
棉	2025
耶	2027
啥	2028
婿	2978
膜	2029
吹	2030
廖	2031
娅	2034
洞	1559
躺	2035
瘗	5426
限	633
侄	2724
亏	2037
胖	2038
喷	2039
驴	2738
蕴	2712
劻	5538
怯	3793
旋	2041
仓	2043
愈	2044
蜂	2045
弗	2120
妊	3684
呆	2046
肚	2048
桑	2051
亭	2312
犹	2053
悠	2056
谎	2407
孟	2057
砷	4560
螺	2687
怖	2059
弧	3593
碳	2060
悔	2061
妮	2363
舱	2063
卓	2064
驰	2065
﹔	4745
诠	3165
亿	533
旦	1163
蓄	2068
哒	4894
镐	2069
籼	5528
吴	840
暇	3229
渺	3733
髓	2898
噏	5552
侃	2072
项	285
怨	2073
弊	2074
铛	4175
巷	2075
趟	2076
舌	2077
惬	3652
除	475
啡	2078
命	744
捧	2079
淬	5336
柔	2080
祸	2085
羞	2605
碗	2086
珣	4819
蜘	3776
勒	1456
寸	2087
绑	2088
盒	2090
汁	2092
蚵	5412
萝	1842
锐	2095
逮	2097
凶	2099
鬼	2103
塘	2105
岗	1310
裕	2106
匹	2147
柜	2050
郁	2107
５	2108
糅	4859
娇	2242
趁	2109
滩	2111
函	2501
翯	4851
幸	1030
杂	1097
纤	2113
戚	2114
荒	2121
黏	2710
姓	958
吕	1786
帕	2122
音	812
抛	2123
飛	5685
掣	4336
晓	992
荡	2125
攀	2126
摘	2128
赊	4136
莎	2324
掘	1904
渭	2129
炭	2133
狠	2137
泣	2938
巩	2138
]	2139
婚	540
赤	2140
璞	3876
幻	2168
衡	1451
耀	2141
衷	2142
钨	4692
遏	2380
妙	1876
愤	2145
禁	850
[	2146
咋	2784
庞	2153
府	356
晰	2154
卵	2534
［	4263
怡	2155
マ	5270
仑	3089
柿	2159
蚯	4471
掀	2163
帽	2165
茅	2309
泳	2167
域	691
葡	2287
赋	2150
蕾	2169
岌	4740
靖	1595
巍	2755
窖	3395
睛	1854
缝	2171
滔	3579
糕	2177
亳	2928
弯	2178
扭	2180
赁	2181
揩	5123
必	664
爽	2182
粒	2186
绘	2187
浑	2536
侨	2193
贼	2194
士	400
辐	2195
唤	2196
壅	5063
漾	4181
颈	2197
Y	2198
笼	2199
焉	3799
幢	3170
竭	2601
钴	4954
罐	2303
馅	2776
晏	3174
虹	2200
掩	2201
鹭	3362
烤	2205
孝	2008
叠	2206
抬	2208
锰	3979
兽	2209
姿	1948
腺	2210
磷	2798
液	1238
早	581
糊	2211
栎	4598
潼	3657
苡	4694
匆	2213
畏	2641
柴	2216
皆	2217
锚	4086
乙	2218
款	500
颅	2909
恨	2219
隽	3251
苍	2221
掰	3913
晴	2220
悟	2578
妄	3130
蒸	2225
滞	2228
薛	2229
蝴	3528
搏	2497
爹	2230
廊	2231
达	328
纱	2232
皈	5361
８	2313
磋	3242
乒	2792
遵	1875
６	2234
媳	2240
慕	2238
阔	2241
蒲	2244
啉	5319
线	361
甫	2245
馀	5279
燥	2246
魂	2247
霰	5301
添	1707
夸	2248
辨	2250
轿	1822
淀	2254
仲	2255
漓	3321
罩	2256
屿	2257
颗	1824
骄	2750
芬	2259
醪	4929
劫	1807
茄	2265
楠	2266
摔	1899
拾	2267
朗	1405
方	50
谣	2268
嚓	4842
鸭	2269
佘	3821
蝠	3630
凛	3602
耘	3692
滴	2270
樱	2967
裙	2272
绵	2274
绝	875
搓	3113
邱	2275
嫩	2277
7	128
翁	2278
圃	4369
咪	2931
勃	2279
框	2281
臂	2284
讶	2577
枣	2289
橡	2857
齿	2291
娄	2292
勘	2296
實	5291
壑	4623
割	2299
涌	2223
阜	2302
畜	2305
剥	2307
斜	2311
懊	3946
胺	2872
苑	2389
只	294
熙	2316
焚	2321
埠	2326
喘	2793
吞	2335
－	2336
耍	2339
狼	2340
尬	2341
谊	2343
茨	2344
萄	2346
薄	1843
历	552
擦	1949
嘎	3385
兆	2347
肢	2350
_	2956
嚼	2908
蔓	2351
绸	2354
往	499
萧	2355
薯	2356
恼	2358
扒	2359
猝	3111
岚	3201
葱	2364
銮	3712
募	2366
刮	2371
启	950
牲	2348
屠	2372
卿	2156
缪	2988
脆	2373
裹	2375
造	379
浅	2377
踩	2386
雄	1312
墨	1873
碧	2391
挨	2392
舟	2394
叮	2802
囹	4285
掏	2395
七	1044
躲	2124
飘	2396
耷	4883
醇	2487
兹	2398
榄	2399
呇	5010
烊	4179
蛇	2400
筱	2403
咂	4965
触	1399
涯	2406
剖	2686
屯	2408
嶙	5178
澈	3038
墩	2411
犬	2414
歇	2416
瞧	3175
捉	2417
帆	2419
纬	3056
豚	2423
缅	3069
鞭	2424
脏	1497
逛	2425
娶	2426
踢	2428
缩	1367
赟	2429
渴	2431
抄	2432
轴	2447
愁	2433
踝	3348
贞	2434
及	213
殷	2437
镒	5369
垂	2440
哨	2953
洒	2444
凸	2448
潇	2450
韵	2451
凑	2453
羡	2457
豸	5534
息	394
谬	3219
梨	2458
刹	2459
辄	3315
龚	2463
渣	2464
靓	2465
缔	2467
顽	2468
桦	3434
卸	2470
逢	2166
峻	2471
泼	2472
瘫	2473
效	459
傲	2474
喝	1001
彤	2478
熬	2479
眯	3871
郝	2480
鑫	2483
丸	2489
勋	2491
揶	4621
琪	2492
糗	4314
湿	1750
悍	2495
嬗	5275
慵	4430
戍	3711
鼎	2496
弥	2310
闵	3179
芦	2498
煎	2669
澜	2762
烯	3247
桢	4394
獾	3691
颠	2503
出	29
褒	3588
喹	5236
疣	5100
瘦	1839
侈	2505
颞	4654
彦	2506
M	877
膝	2509
采	557
歪	2510
把	367
咳	2511
牵	1726
枭	2515
蒋	1461
蓉	2516
悖	3561
跪	2517
跷	3610
舶	2519
=	3496
桩	2524
韬	3288
浏	2525
橘	2528
尧	3571
崛	2529
脖	2530
腕	2531
攒	2665
兔	2532
骤	2533
蜚	5102
嘛	2535
旱	2538
嘭	4762
沸	2643
盯	2540
冈	2542
核	619
婕	2935
檐	3685
厨	1960
玫	2544
傍	2545
瘴	5589
遗	1105
漠	2548
憾	2280
膀	2549
宵	2551
晖	2552
辘	4044
页	1852
翅	3051
茯	5124
z	2556
撰	2558
逗	2559
谜	2560
军	262
毯	2561
谴	2562
杉	2563
涅	3454
翠	2565
珈	3995
睿	2566
嗤	5076
枯	2814
亥	3157
槛	2568
嗦	4229
酱	2520
汤	1293
瘾	2571
欺	2333
竖	2742
哎	3632
昨	489
钉	2573
视	282
枸	3402
鲈	3788
葩	2575
的	2
喀	2576
靚	5355
冤	2580
虞	2969
焦	1463
裔	2584
棂	5478
碱	2587
瑰	2593
肆	2594
媛	2572
钥	2600
腴	4943
碟	2603
吁	1886
沫	2604
宰	2606
萦	3967
民	54
叛	2608
渤	2609
缠	2610
邢	2611
枕	2803
睹	2613
赭	4732
蜗	2832
乾	2617
磁	2619
香	733
臀	2620
琍	3447
痴	2621
琊	4771
佐	2622
幼	1319
株	2623
钦	2624
遣	2627
饲	2630
冀	2636
牺	2637
听	750
砂	2852
芙	3267
ｓ	4440
煌	2638
盲	2317
虾	2640
颛	5023
梁	1267
彪	2642
漆	2644
坞	2645
烫	2646
烬	4208
鹿	2227
碌	2647
山	355
宛	3346
愉	2648
殡	2651
僧	2654
筒	2655
污	772
亨	2657
岘	4665
洽	2658
馬	5229
塌	2661
巫	3152
猫	1749
坎	2666
嘟	3191
寡	2684
呢	1077
崖	2668
等	87
舜	3500
闸	2670
蜿	4204
藩	3645
匿	2671
儒	2672
蒜	2674
镔	5436
皱	2675
砝	4805
寇	3289
舅	2676
瘪	4319
渗	2680
蛭	5487
帘	2682
倩	2685
溶	2688
芒	2690
恣	4579
昔	2691
攸	3896
斋	3461
弘	2264
霜	2693
矶	2695
缉	2699
咸	1935
爵	2700
敞	2702
淸	5502
祜	5472
析	1035
璐	2703
涤	3557
恳	3020
荆	2714
免	677
琥	3616
柠	2715
粼	4637
仆	3187
诀	2718
咩	5328
宪	1821
莓	2719
门	186
祈	2720
Ｐ	3770
隧	2586
咽	2721
囚	2722
珑	3826
渡	2033
短	859
赃	2725
男	306
臧	3564
遨	4822
□	2726
宙	2727
進	5569
硝	2728
惊	1011
渝	2729
拳	2144
肴	3120
坑	2135
暑	2733
闺	2740
呕	2741
锗	5608
聪	2295
妍	2746
舀	4549
墅	2390
嘀	2753
嘲	2754
瞩	2758
绣	2759
徨	3989
镖	3115
耻	2770
痤	4670
待	673
杠	2772
婢	4522
敷	2773
捆	2774
馊	4932
罄	3010
雁	2775
蜡	2777
